   117.064    -31.671       0.03 1998.66139509183 5.000000
   117.065    -30.422       0.03 2005.42302323133 0.800000
   117.065    -30.537       0.03 2002.89943788501 0.100000
   117.065    -30.541       0.03 2003.01193075519 2.000000
   117.066    -30.500       0.03 2002.50922826593 -0.700000
   117.066    -30.523       0.03 2002.24058719294 0.000000
   117.066    -30.535       0.03 2002.84854898899 2.000000
   117.066    -30.538       0.03 2003.43344890058 1.000000
   117.066    -30.543       0.03 2003.15868209797 0.300000
   117.067    -30.491       0.03 2002.89834973667 0.200000
   117.067    -30.509       0.03 2003.35403958001 2.000000
   117.067    -30.517       0.03 2002.60824041515 1.500000
   117.067    -30.550       0.03 2002.81791787398 0.600000
   117.067    -30.551       0.03 2002.58237042028 0.000000
   117.067    -31.673       0.03 2002.61931240494 6.200000
   117.068    -30.509       0.03 2002.75872588695 -0.100000
   117.068    -30.520       0.03 2002.83722971566 -0.200000
   117.068    -30.545       0.03 2002.67428306335 0.100000
   117.068    -31.611       0.03 2007.30793801335 3.500000
   117.069    -30.508       0.03 2003.12835440908 0.200000
   117.069    -30.636       0.03 2001.41964529147 0.000000
   117.070    -30.347       0.03 2001.51884055822 0.000000
   117.070    -30.545       0.03 2002.77459124506 0.200000
   117.070    -30.790       0.03 2001.07270553607 3.000000
   117.071    -30.541       0.03 2002.6129205239 2.000000
   117.071    -30.860       0.03 2001.90948681221 0.000000
   117.072    -30.540       0.03 2002.80374206451 0.600000
   117.072    -30.801       0.03 1998.08292156248 5.000000
   117.073    -30.523       0.03 2001.98294599637 0.000000
   117.074    -30.515       0.03 2002.87364490408 2.000000
   117.076    -30.416       0.03 2005.42693295355 0.100000
   117.076    -30.558       0.03 2002.67058525363 2.000000
   117.078    -30.742       0.03 2007.18553987946 0.000000
   117.078    -31.609       0.03 1998.39360306867 5.800000
   117.079    -30.583       0.03 2001.18069428521 4.800000
   117.079    -31.611       0.03 2005.74924097127 6.900000
   117.080    -30.506       0.03 2002.781798074 0.800000
   117.080    -30.511       0.03 2002.28098868973 -0.300000
   117.080    -30.790       0.03 1999.90870702858 1.000000
   117.081    -30.647       0.03 2001.54964444539 6.000000
   117.081    -30.788       0.03 1999.6797613578 1.000000
   117.081    -30.803       0.03 2006.14758933664 5.000000
   117.082    -30.636       0.03 2000.93264348762 0.000000
   117.083    -30.662       0.03 2001.64977698637 2.200000
   117.084    -31.718       0.03 2003.39427229019 3.100000
   117.085    -30.639       0.03 2001.57621969114 0.000000
   117.085    -30.813       0.03 2000.89187728154 0.000000
   117.086    -30.819       0.03 2007.00330211423 0.000000
   117.087    -30.485       0.03 2002.75370921505 2.000000
   117.087    -30.636       0.03 2001.68513634354 0.000000
   117.088    -30.544       0.03 2002.58740180099 -0.700000
   117.090    -30.631       0.03 2001.64464563132 0.000000
   117.090    -30.632       0.03 2001.15839734961 0.000000
   117.090    -30.633       0.03 2001.05666412132 0.000000
   117.091    -30.629       0.03 2001.0349523229 0.000000
   117.092    -30.624       0.03 2001.14122084854 0.000000
   117.092    -30.628       0.03 2001.1761299885 0.000000
   117.093    -30.630       0.03 2001.04767453799 0.000000
   117.093    -30.810       0.03 2006.79808465473 9.000000
   117.093    -30.854       0.03 1998.9416491083 1.300000
   117.094    -30.629       0.03 2000.87812361206 0.000000
   117.094    -30.775       0.03 2001.3649327254 1.800000
   117.096    -30.624       0.03 2000.86228052989 0.000000
   117.096    -30.785       0.03 2006.39766887216 0.000000
   117.097    -30.631       0.03 2001.39816356757 0.000000
   117.097    -30.633       0.03 2001.35730303873 0.000000
   117.099    -30.613       0.03 2003.0927295802 2.000000
   117.100    -30.651       0.03 2001.48487013984 3.800000
   117.100    -30.710       0.03 2000.38952599057 2.000000
   117.101    -30.629       0.03 2001.36921274669 0.000000
   117.101    -30.632       0.03 2001.28970002947 0.000000
   117.101    -30.632       0.03 2001.38073648424 0.000000
   117.103    -30.738       0.03 2000.06431103839 1.000000
   117.104    -30.623       0.03 2001.65942226595 0.000000
   117.105    -30.621       0.03 2001.35096043901 0.000000
   117.105    -30.826       0.03 2006.0606849808 0.000000
   117.106    -30.808       0.03 2007.34046104742 3.500000
   117.107    -30.624       0.03 2001.2906687866 0.000000
   117.107    -30.626       0.03 2001.34842224456 0.000000
   117.108    -30.741       0.03 2002.4926061345 2.000000
   117.108    -30.786       0.03 2007.55533662969 0.000000
   117.110    -30.604       0.03 2001.0571918991 0.000000
   117.110    -30.710       0.03 2001.01380341899 5.000000
   117.110    -30.802       0.03 2000.57701385562 0.000000
   117.113    -30.551       0.03 2002.07282565214 0.000000
   117.115    -30.865       0.03 2005.403216901 0.000000
   117.119    -32.369       0.03 2003.28240682752 0.000000
   117.120    -30.752       0.03 1999.88922659756 3.000000
   117.123    -32.430       0.03 2002.66429861349 0.000000
   117.125    -32.957       0.03 2004.40633445034 5.000000
   117.127    -30.753       0.03 1998.01556982233 5.000000
   117.127    -30.862       0.03 2004.86321620941 0.000000
   117.131    -30.518       0.03 1998.10701024793 5.000000
   117.133    -30.140       0.03 2006.25402698637 2.000000
   117.133    -32.418       0.03 2002.67503125238 0.000000
   117.135    -30.842       0.03 2003.7534844261 13.600000
   117.138    -32.424       0.03 2002.65795139127 2.000000
   117.141    -32.423       0.03 2002.67277199312 3.000000
   117.142    -30.144       0.03 2006.68922547817 2.000000
   117.143    -30.141       0.03 2006.40078344836 0.000000
   117.144    -32.158       0.03 2005.31727737613 0.000000
   117.145    -31.678       0.03 2008.24725298502 14.800000
   117.148    -30.154       0.03 2006.70835858003 2.000000
   117.149    -30.775       0.03 2003.2797879758 5.000000
   117.149    -30.824       0.03 1998.14976114153 5.000000
   117.152    -30.764       0.03 2006.36093314368 5.000000
   117.155    -30.757       0.03 2006.19124949854 0.000000
   117.158    -30.143       0.03 2006.56378337706 2.000000
   117.158    -30.152       0.03 2005.80911900382 2.000000
   117.161    -30.157       0.03 2006.47173475169 2.000000
   117.162    -30.510       0.03 2003.65366358183 5.000000
   117.164    -30.905       0.03 2001.02420446659 0.000000
   117.169    -30.440       0.03 2003.87455521808 1.900000
   117.170    -31.406       0.03 2004.62295141266 0.000000
   117.172    -30.139       0.03 2006.37439445965 1.000000
   117.173    -30.758       0.03 2007.49933629696 19.600000
   117.176    -30.146       0.03 2005.92711958609 2.000000
   117.178    -30.153       0.03 2007.03665777816 0.700000
   117.183    -32.111       0.03 2003.03574733345 0.000000
   117.190    -30.940       0.03 2000.27681167294 1.000000
   117.191    -30.713       0.03 1999.67838485341 5.000000
   117.191    -30.736       0.03 2002.22209547779 0.000000
   117.217    -32.302       0.03 2004.52224653966 0.000000
   117.220    -31.196       0.03 2001.83864681012 2.000000
   117.226    -30.180       0.03 2005.43262655905 0.000000
   117.227    -32.134       0.03 2004.62340803721 2.000000
   117.235    -33.759       0.03 2000.86089212345 5.000000
   117.251    -31.968       0.03 2005.11851968781 0.000000
   117.261    -31.990       0.03 2006.03303566098 5.000000
   117.266    -31.982       0.03 1999.43066603924 5.000000
   117.269    -30.270       0.03 2006.10906377386 5.000000
   117.270    -31.987       0.03 1999.0636180104 6.000000
   117.270    -31.990       0.03 2005.92313169728 5.000000
   117.278    -30.411       0.03 1999.17120037408 1.000000
   117.279    -30.423       0.03 1999.34172237195 1.000000
   117.291    -31.951       0.03 2000.71865912094 0.000000
   117.292    -32.571       0.03 2005.75892618498 5.000000
   117.296    -31.926       0.03 2001.18037467678 0.000000
   117.300    -31.204       0.03 1999.45852457887 5.000000
   117.310    -32.000       0.03 2000.49247794984 1.000000
   117.322    -32.519       0.03 2007.32046580776 5.700000
   117.325    -31.217       0.03 1999.17106380951 4.000000
   117.351    -30.744       0.03 2005.53298444273 10.700000
   117.358    -30.735       0.03 2005.35670844741 11.300000
   117.360    -31.350       0.03 2000.63657042598 0.000000
   117.374    -32.375       0.03 2006.4866536191 11.400000
   117.375    -32.378       0.03 2006.49154598021 0.000000
   117.380    -30.520       0.03 1999.79259010429 5.000000
   117.384    -33.834       0.03 2001.30795307628 20.000000
   117.420    -33.770       0.03 2000.70933053844 0.000000
   117.429    -30.732       0.03 2006.38402669404 0.000000
   117.430    -31.207       0.03 2007.1833773671 6.200000
   117.430    -33.790       0.03 2001.45681028025 3.100000
   117.431    -30.693       0.03 2005.61048324255 2.000000
   117.432    -30.660       0.03 2005.64457813332 0.000000
   117.432    -30.663       0.03 2004.97662616929 0.000000
   117.435    -30.658       0.03 2005.02006135448 0.000000
   117.449    -30.674       0.03 2005.89295286239 5.000000
   117.450    -33.740       0.03 2001.09894749363 10.000000
   117.453    -32.843       0.03 2007.54297327506 8.500000
   117.456    -32.134       0.03 1998.66547054909 5.000000
   117.460    -30.655       0.03 2005.87033496131 2.800000
   117.460    -31.320       0.03 2000.22898102755 3.000000
   117.461    -30.663       0.03 2005.72868172722 4.000000
   117.464    -30.657       0.03 2005.89078156609 5.000000
   117.470    -31.210       0.03 2000.4771564021 2.000000
   117.480    -31.220       0.03 2000.3873872728 3.000000
   117.480    -33.790       0.03 2001.34668065062 0.000000
   117.491    -31.208       0.03 2001.22488003603 0.000000
   117.497    -31.214       0.03 2001.18242980455 1.000000
   117.529    -31.492       0.03 2002.54213708029 4.700000
   117.561    -31.162       0.03 1999.02779051639 3.000000
   117.575    -33.659       0.03 2007.24332802399 0.000000
   117.622    -31.434       0.03 1998.9885791101 5.000000
   117.624    -30.325       0.03 2006.51839261065 7.000000
   117.633    -30.362       0.03 2006.73605082848 10.000000
   117.637    -31.439       0.03 2003.01857024298 3.100000
   117.644    -32.390       0.03 1998.78948013395 5.000000
   117.653    -30.160       0.03 2006.40877917998 5.000000
   117.659    -31.496       0.03 1998.93594610332 5.000000
   117.660    -31.454       0.03 1998.25529444492 1.000000
   117.660    -33.440       0.03 2006.55242580234 0.700000
   117.663    -31.467       0.03 1998.74957750827 5.000000
   117.664    -31.383       0.03 2002.54865301306 0.100000
   117.666    -31.469       0.03 1998.94105886142 3.000000
   117.667    -31.451       0.03 1998.48274460748 5.000000
   117.670    -31.382       0.03 2002.49131763585 0.000000
   117.671    -31.468       0.03 1998.23747757909 5.000000
   117.671    -31.473       0.03 1998.04597727964 5.000000
   117.672    -30.292       0.03 2006.48678689682 3.000000
   117.672    -31.467       0.03 1998.86606969399 2.700000
   117.673    -30.302       0.03 2006.48756120237 3.000000
   117.676    -31.449       0.03 1998.72737148975 5.000000
   117.676    -31.457       0.03 1998.81085245076 5.000000
   117.676    -31.463       0.03 1998.77493760695 1.700000
   117.677    -31.448       0.03 1998.22452114229 5.000000
   117.677    -31.469       0.03 1999.30250056326 5.000000
   117.678    -31.375       0.03 2002.51341949483 0.500000
   117.678    -31.471       0.03 1999.52146705548 5.000000
   117.680    -31.474       0.03 1998.16946214779 5.000000
   117.680    -31.475       0.03 1998.82234923996 3.200000
   117.683    -31.466       0.03 1998.98918750238 5.000000
   117.683    -31.475       0.03 1999.14448308331 5.000000
   117.684    -30.309       0.03 2006.84424180784 10.000000
   117.688    -31.452       0.03 1998.27270542437 1.600000
   117.688    -31.471       0.03 1998.13326886075 5.000000
   117.688    -31.484       0.03 2006.75820187609 1.600000
   117.689    -31.443       0.03 1998.43969252415 5.000000
   117.690    -31.469       0.03 1998.1988596495 5.000000
   117.691    -31.436       0.03 2001.14874796562 0.000000
   117.691    -31.458       0.03 1998.16501126987 5.000000
   117.692    -31.449       0.03 1998.53222667123 5.000000
   117.692    -31.472       0.03 1998.58971451489 5.000000
   117.693    -31.457       0.03 1998.96409026589 5.000000
   117.694    -31.450       0.03 1998.43352263005 1.600000
   117.694    -31.476       0.03 1998.89102016075 1.600000
   117.695    -31.478       0.03 2006.6469067372 2.000000
   117.698    -31.425       0.03 1998.88973134126 2.500000
   117.698    -31.462       0.03 2000.97725756712 3.000000
   117.699    -31.456       0.03 1998.49272568256 5.000000
   117.699    -31.461       0.03 1998.7492534342 5.000000
   117.700    -31.450       0.03 1999.69333500409 1.000000
   117.700    -31.450       0.03 1999.6958986615 2.000000
   117.702    -31.464       0.03 2001.20113363896 3.000000
   117.702    -31.469       0.03 1999.05498379154 5.000000
   117.702    -31.476       0.03 1999.8075581413 2.000000
   117.704    -30.267       0.03 2006.40905773015 3.000000
   117.704    -31.465       0.03 1998.17704251987 5.000000
   117.705    -31.477       0.03 1999.90531855797 3.000000
   117.709    -31.440       0.03 1998.35559062239 5.000000
   117.709    -31.458       0.03 1998.57966387415 5.000000
   117.710    -31.461       0.03 1998.18031103839 5.000000
   117.711    -31.426       0.03 1999.06128042056 0.200000
   117.711    -31.486       0.03 1999.17204999905 5.000000
   117.714    -30.274       0.03 2007.73870429073 3.100000
   117.714    -31.452       0.03 1998.57455024146 5.000000
   117.715    -30.277       0.03 2006.3534558783 3.000000
   117.716    -30.275       0.03 2006.83191769098 3.000000
   117.716    -30.425       0.03 2003.90532034043 1.900000
   117.718    -30.417       0.03 2003.89521964598 2.000000
   117.719    -30.265       0.03 2006.84609476006 5.000000
   117.719    -30.268       0.03 2006.93202705529 4.300000
   117.734    -30.429       0.03 2003.63541889117 2.000000
   117.734    -31.492       0.03 2000.97354512938 10.000000
   117.737    -30.423       0.03 2003.93016410468 5.000000
   117.748    -32.119       0.03 2001.28045744924 0.000000
   117.760    -30.281       0.03 2007.2028116159 17.100000
   117.776    -30.276       0.03 2007.42226191155 15.500000
   117.793    -30.318       0.03 2005.92936914642 12.500000
   117.820    -34.030       0.03 2002.75402417247 0.000000
   117.827    -29.968       0.03 2001.71248476595 6.000000
   117.827    -30.245       0.03 2007.19678499553 16.100000
   117.852    -31.828       0.03 2008.01889356367 0.000000
   117.868    -32.235       0.03 2001.1973157916 0.000000
   117.868    -32.805       0.03 1998.99837259487 5.000000
   117.870    -33.510       0.03 2004.03602122547 9.300000
   117.909    -31.544       0.03 2004.15058735693 0.900000
   117.917    -31.545       0.03 2003.88235820452 0.000000
   117.918    -31.548       0.03 2007.21605210235 0.000000
   117.919    -31.581       0.03 1998.95705491387 5.000000
   117.930    -34.150       0.03 2000.59872862718 5.000000
   117.935    -30.588       0.03 2006.20497718933 5.000000
   117.966    -33.523       0.03 2004.07593904955 0.000000
   117.971    -31.545       0.03 2004.30366895772 0.000000
   117.994    -32.462       0.03 2001.08766951859 0.000000
   118.031    -30.862       0.03 2001.78470905582 0.000000
   118.037    -32.779       0.03 2007.38766857271 3.100000
   118.040    -30.860       0.03 2001.2291204892 0.000000
   118.040    -30.873       0.03 2001.28409039661 5.000000
   118.043    -30.841       0.03 2001.2264642392 3.000000
   118.063    -30.848       0.03 2001.01117941241 0.000000
   118.079    -30.841       0.03 2006.99939550774 3.000000
   118.099    -33.589       0.03 2001.38522071308 0.000000
   118.140    -33.760       0.03 2000.53639935546 5.000000
   118.164    -33.706       0.03 2001.41747398091 3.000000
   118.241    -30.891       0.03 2000.71134282075 5.000000
   118.250    -33.595       0.03 2005.19432954502 5.000000
   118.277    -33.595       0.03 2005.2882044452 0.000000
   118.280    -31.880       0.03 2001.89537312723 4.000000
   118.280    -33.314       0.03 2006.70317313341 0.000000
   118.290    -31.890       0.03 2001.87385460872 5.000000
   118.299    -31.865       0.03 2001.74769826603 3.000000
   118.300    -31.900       0.03 2001.86241132168 5.000000
   118.312    -32.781       0.03 2003.02336729979 5.000000
   118.320    -31.953       0.03 2002.16499154403 2.000000
   118.343    -31.947       0.03 2001.42357545964 2.000000
   118.393    -30.759       0.03 2002.33594750789 0.000000
   118.454    -30.551       0.03 2007.5910794452 2.800000
   118.570    -30.532       0.03 2008.13870707848 0.000000
   118.574    -30.569       0.03 2007.58652851928 11.800000
   118.750    -31.170       0.03 2004.1393099808 0.000000
   118.851    -32.364       0.03 2007.49220345178 0.000000
   118.911    -32.232       0.03 2007.50075206289 1.300000
   119.741    -31.856       0.03 2001.30078346737 0.000000
   114.390    -29.433       0.04 1999.31172620304 5.000000
   114.640    -31.740       0.04 1999.99089453808 5.000000
   114.675    -34.360       0.04 2001.74522638128 0.000000
   115.559    -29.354       0.04 2001.54152855968 0.000000
   116.246    -30.075       0.04 2002.36130523709 0.000000
   116.276    -31.158       0.04 2007.6137657569 2.000000
   116.281    -30.868       0.04 2005.32932530753 3.000000
   116.290    -32.511       0.04 2005.40174953181 0.000000
   116.300    -31.142       0.04 2005.56108133223 0.000000
   116.310    -30.770       0.04 2000.4757373517 3.000000
   116.310    -31.780       0.04 2000.40899721462 5.000000
   116.318    -30.766       0.04 2003.37988056364 4.000000
   116.390    -33.620       0.04 2000.68548295973 19.000000
   116.465    -30.989       0.04 1998.24526510809 5.000000
   116.478    -31.000       0.04 1998.54860997509 1.000000
   116.484    -30.996       0.04 1998.39725874591 5.000000
   116.527    -30.646       0.04 1998.92483570994 5.000000
   116.539    -31.183       0.04 2002.8111027407 2.000000
   116.542    -30.646       0.04 1998.49857239619 5.000000
   116.549    -30.645       0.04 1998.5612361729 5.000000
   116.552    -31.179       0.04 2004.27571482622 0.000000
   116.554    -30.618       0.04 1998.25171823665 5.000000
   116.562    -31.217       0.04 2004.02740291562 0.700000
   116.567    -31.203       0.04 2004.40348739923 1.500000
   116.580    -31.087       0.04 2007.20932001008 0.000000
   116.582    -30.664       0.04 2006.18386782502 2.000000
   116.590    -32.630       0.04 2000.45746166058 5.000000
   116.595    -30.851       0.04 2005.76841415459 10.000000
   116.606    -31.198       0.04 2003.55197865807 0.000000
   116.611    -31.050       0.04 2004.28561443598 2.000000
   116.611    -31.222       0.04 2003.80102322182 11.600000
   116.612    -30.519       0.04 2007.41830442667 8.400000
   116.626    -30.449       0.04 2000.95341537855 0.000000
   116.638    -31.203       0.04 2004.1011922033 2.900000
   116.641    -30.657       0.04 1998.00456712012 5.000000
   116.673    -32.988       0.04 1998.6938629007 2.000000
   116.682    -30.138       0.04 1999.03623761075 5.000000
   116.687    -32.039       0.04 1999.05958799386 3.000000
   116.700    -31.010       0.04 2000.65212561079 5.000000
   116.702    -32.981       0.04 2002.12566236501 2.000000
   116.720    -31.970       0.04 2000.12539763005 1.000000
   116.727    -32.047       0.04 2000.70592269849 0.000000
   116.730    -31.975       0.04 2006.24837501664 0.000000
   116.741    -31.986       0.04 2002.41388903149 0.000000
   116.760    -33.390       0.04 1999.92941027359 1.000000
   116.767    -33.449       0.04 1998.3943769916 5.000000
   116.780    -33.400       0.04 2000.83403816355 1.000000
   116.798    -30.856       0.04 2006.16454258404 0.000000
   116.802    -31.886       0.04 2001.6979908667 2.000000
   116.803    -32.315       0.04 2003.814700809 2.000000
   116.803    -32.987       0.04 2001.52372220559 5.000000
   116.809    -31.890       0.04 2001.52117981405 2.000000
   116.814    -33.498       0.04 1998.40467266997 5.000000
   116.858    -30.252       0.04 2002.08585271456 2.000000
   116.868    -30.468       0.04 2004.67210280012 0.000000
   116.869    -30.472       0.04 2003.8582457435 0.000000
   116.873    -30.442       0.04 2001.89893289889 0.000000
   116.915    -32.526       0.04 1999.37147063465 5.000000
   116.965    -30.574       0.04 2005.24437418007 2.500000
   116.971    -30.626       0.04 2004.20681702031 0.000000
   116.978    -32.816       0.04 2002.48883762311 0.000000
   116.979    -32.790       0.04 2002.96951122709 0.000000
   116.980    -30.588       0.04 2003.32561305755 0.000000
   116.980    -33.986       0.04 1999.81394916676 1.000000
   116.982    -34.371       0.04 2001.21289683864 2.000000
   116.984    -30.592       0.04 2006.15655039594 5.000000
   116.986    -30.578       0.04 2004.06276710681 0.100000
   116.986    -31.708       0.04 2000.95415337668 0.000000
   116.990    -30.595       0.04 2004.17582617737 0.000000
   116.993    -30.585       0.04 2005.751007396 3.700000
   116.993    -30.587       0.04 2006.56553084122 0.000000
   116.993    -30.593       0.04 2005.76508545089 4.500000
   116.995    -30.566       0.04 2003.40895565014 1.000000
   116.997    -30.577       0.04 2004.16426237024 2.000000
   117.000    -30.573       0.04 2005.67528626464 1.300000
   117.001    -30.570       0.04 2003.40398227051 0.000000
   117.002    -31.662       0.04 2004.30885083704 5.100000
   117.003    -30.532       0.04 2002.27749922998 0.400000
   117.003    -32.793       0.04 2007.40007649584 0.000000
   117.004    -30.555       0.04 2005.55008925108 0.000000
   117.005    -32.801       0.04 1999.29812734096 5.000000
   117.006    -30.571       0.04 2004.07119071793 1.200000
   117.007    -30.564       0.04 2005.75161272007 0.600000
   117.009    -30.576       0.04 2006.18649375428 5.000000
   117.009    -30.580       0.04 2005.08169564938 1.600000
   117.010    -31.663       0.04 2001.85322972517 0.000000
   117.012    -30.569       0.04 2005.73083957193 0.800000
   117.015    -30.564       0.04 2003.25986607584 2.000000
   117.016    -33.224       0.04 1998.20613341081 5.000000
   117.017    -30.547       0.04 2002.22666705405 1.000000
   117.019    -30.536       0.04 2002.52090331489 1.700000
   117.022    -30.572       0.04 2002.67794342013 2.000000
   117.024    -30.505       0.04 1998.82551511046 3.400000
   117.024    -30.550       0.04 2002.62874424148 2.000000
   117.025    -30.507       0.04 2004.47638782892 0.200000
   117.026    -30.542       0.04 2002.08559529479 1.500000
   117.026    -30.553       0.04 2002.44947494344 1.600000
   117.029    -30.545       0.04 2004.15425799015 2.600000
   117.029    -30.573       0.04 2003.80627549386 0.000000
   117.030    -30.502       0.04 2003.04163680223 -0.300000
   117.030    -30.549       0.04 2003.02767969285 3.100000
   117.030    -31.720       0.04 2000.70639755637 4.000000
   117.031    -30.517       0.04 2002.34996718857 1.000000
   117.031    -31.631       0.04 2005.85167685993 3.000000
   117.032    -30.540       0.04 2002.71814634193 1.700000
   117.032    -30.579       0.04 2003.09077164613 1.000000
   117.032    -33.968       0.04 1999.08261118954 1.000000
   117.033    -30.521       0.04 2002.05392864239 0.000000
   117.033    -30.557       0.04 2002.57919098648 1.300000
   117.034    -30.521       0.04 2003.87273786267 1.000000
   117.035    -30.540       0.04 2006.3209872709 0.000000
   117.036    -30.502       0.04 2002.49346203371 0.000000
   117.036    -30.515       0.04 2002.7663070338 2.000000
   117.036    -30.527       0.04 2002.70070292418 -0.700000
   117.036    -30.529       0.04 2005.72460834474 1.000000
   117.037    -30.536       0.04 2002.15383177903 5.000000
   117.038    -30.508       0.04 2003.06778784746 -0.400000
   117.038    -30.523       0.04 2002.29227181012 0.000000
   117.038    -30.530       0.04 2002.56605965283 0.300000
   117.038    -30.531       0.04 2002.05257015267 0.000000
   117.039    -30.500       0.04 2002.26978379297 -0.500000
   117.039    -30.529       0.04 2003.23906948247 0.800000
   117.039    -30.544       0.04 2002.54174957459 2.000000
   117.039    -30.544       0.04 2002.57034428711 6.400000
   117.040    -30.495       0.04 2002.84220972602 0.000000
   117.040    -30.505       0.04 2002.26112059852 -0.600000
   117.040    -30.512       0.04 2002.79351533862 0.200000
   117.040    -30.514       0.04 2005.05782636275 1.800000
   117.040    -30.519       0.04 2002.47935572572 0.000000
   117.040    -30.524       0.04 2002.69480362575 2.000000
   117.041    -30.550       0.04 2006.45690187229 4.900000
   117.041    -31.643       0.04 2005.32211650838 1.900000
   117.042    -30.516       0.04 2001.87107044975 0.800000
   117.042    -30.519       0.04 2002.30478167304 0.000000
   117.042    -30.524       0.04 2002.94267392482 0.000000
   117.042    -30.540       0.04 2002.25866436611 0.900000
   117.042    -30.545       0.04 2002.37103311564 2.000000
   117.042    -31.607       0.04 2008.22320676002 0.000000
   117.042    -32.398       0.04 2005.79479156447 0.000000
   117.043    -30.503       0.04 2002.55554653158 -0.100000
   117.043    -30.516       0.04 2002.57726690243 0.400000
   117.043    -30.518       0.04 2002.22838065632 0.500000
   117.043    -30.523       0.04 2002.94625813037 0.000000
   117.043    -30.545       0.04 2002.97653023519 2.000000
   117.043    -30.834       0.04 2005.65990382348 0.000000
   117.044    -30.509       0.04 2002.43602299605 -0.400000
   117.044    -30.514       0.04 2002.82859643794 0.900000
   117.044    -30.526       0.04 2002.70635976595 2.000000
   117.044    -30.536       0.04 2003.06149836489 1.900000
   117.044    -30.539       0.04 2006.6153428659 5.000000
   117.044    -30.586       0.04 2002.93536268442 5.000000
   117.045    -30.506       0.04 2002.26582083001 0.300000
   117.045    -30.508       0.04 2001.92785527892 1.300000
   117.045    -30.520       0.04 2003.34720375599 0.200000
   117.045    -30.542       0.04 2002.57007708999 0.500000
   117.046    -30.509       0.04 2002.32525503128 -0.500000
   117.046    -30.511       0.04 2002.59624911353 -0.100000
   117.047    -30.512       0.04 2003.11460039737 0.800000
   117.047    -30.519       0.04 2002.55110745827 0.500000
   117.047    -30.523       0.04 2002.30137004478 2.000000
   117.047    -30.524       0.04 2002.49673244163 0.000000
   117.047    -30.528       0.04 2003.30496978145 1.300000
   117.047    -30.537       0.04 2002.02192338058 4.000000
   117.047    -30.549       0.04 2002.87828773814 1.100000
   117.047    -31.643       0.04 1999.03995729 5.900000
   117.048    -30.499       0.04 2002.9847050964 0.400000
   117.048    -30.517       0.04 2002.40038988706 -0.200000
   117.048    -30.549       0.04 2002.2268039561 0.000000
   117.048    -30.564       0.04 2003.11239489933 1.900000
   117.049    -30.494       0.04 2002.57541958752 -0.200000
   117.049    -30.509       0.04 2001.97228743155 0.100000
   117.049    -30.509       0.04 2003.10544464408 -0.400000
   117.049    -30.518       0.04 2002.82451359894 -0.300000
   117.049    -30.525       0.04 2002.63648419794 0.000000
   117.049    -30.538       0.04 2001.17053331289 0.000000
   117.049    -30.557       0.04 2002.50594504097 2.000000
   117.050    -30.495       0.04 2002.60288800241 0.300000
   117.050    -30.496       0.04 2002.29621203371 -0.100000
   117.050    -30.502       0.04 2002.73881331042 0.000000
   117.050    -30.515       0.04 2002.26372030192 0.000000
   117.050    -30.524       0.04 2002.84042401038 -0.500000
   117.050    -30.530       0.04 2003.00056157075 -0.600000
   117.050    -30.533       0.04 2002.21913179947 0.000000
   117.050    -30.570       0.04 2002.76838044243 0.700000
   117.051    -30.499       0.04 2002.83297591547 0.800000
   117.051    -30.519       0.04 2002.43610977308 0.000000
   117.051    -30.539       0.04 2002.96344392159 0.500000
   117.051    -31.704       0.04 2001.17894386931 2.000000
   117.052    -30.504       0.04 2003.07399751645 -0.100000
   117.052    -30.524       0.04 2002.33788451593 0.500000
   117.052    -30.533       0.04 2002.05418441516 1.000000
   117.052    -30.560       0.04 2001.91370061887 1.700000
   117.053    -30.503       0.04 2003.07646510904 -0.700000
   117.053    -30.509       0.04 2001.91419194188 0.000000
   117.053    -30.521       0.04 2002.51986106596 2.000000
   117.053    -30.529       0.04 2004.71533951251 0.000000
   117.053    -31.680       0.04 1998.58336287931 9.300000
   117.054    -30.494       0.04 2002.90744041372 1.000000
   117.054    -30.506       0.04 2003.24300677571 1.000000
   117.054    -30.510       0.04 2003.28041724418 0.100000
   117.054    -30.521       0.04 2002.13124657769 0.800000
   117.054    -30.523       0.04 2002.51419556383 1.400000
   117.054    -30.527       0.04 2003.05271978858 0.300000
   117.054    -30.537       0.04 2002.24591265495 0.000000
   117.055    -30.499       0.04 2002.72846301525 2.000000
   117.055    -30.504       0.04 2002.2680696726 -0.700000
   117.055    -30.511       0.04 2002.60559057723 0.600000
   117.055    -30.514       0.04 2002.37381925669 0.000000
   117.055    -30.519       0.04 2002.78891580158 -0.400000
   117.055    -30.541       0.04 2002.74568538482 2.000000
   117.055    -30.544       0.04 2002.22014645125 0.000000
   117.055    -31.661       0.04 1999.2117377272 5.000000
   117.055    -31.732       0.04 2006.1829601752 0.000000
   117.056    -30.465       0.04 1998.81313511959 1.000000
   117.056    -30.535       0.04 2002.01692643452 0.900000
   117.056    -31.702       0.04 1998.95063787408 5.000000
   117.057    -30.495       0.04 2003.19466301858 -0.100000
   117.057    -30.498       0.04 2002.37475041353 0.100000
   117.057    -30.498       0.04 2002.42147955881 -0.100000
   117.057    -30.507       0.04 2002.73808413187 1.200000
   117.057    -30.513       0.04 2002.6217174191 0.200000
   117.057    -30.519       0.04 2002.94086062391 -0.200000
   117.057    -30.524       0.04 2003.41764449293 1.000000
